seqID	seq	qual	length
SRR4420340.4692			565
SRR4420340.4693			574
SRR4420340.4694			570
SRR4420340.4695			552
SRR4420340.4696			509
SRR4420340.4697			550
SRR4420340.4698			545
SRR4420340.4699			571
SRR4420340.4700			568
SRR4420340.4701			594
SRR4420340.4702			588
SRR4420340.4703			545
SRR4420340.4704			533
SRR4420340.4705			555
SRR4420340.4706			555
SRR4420340.4707			535
SRR4420340.4708			576
SRR4420340.4709			559
SRR4420340.4710			553
SRR4420340.4711			568
SRR4420340.4712			547
SRR4420340.4713			533
SRR4420340.4714			549
SRR4420340.4715			540
SRR4420340.4716			495
SRR4420340.4717			537
SRR4420340.4718			551
SRR4420340.4719			586
SRR4420340.4720			585
SRR4420340.4721			569
SRR4420340.4722			540
SRR4420340.4723			569
SRR4420340.4724			570
SRR4420340.4725			549
SRR4420340.4726			553
SRR4420340.4727			549
SRR4420340.4728			560
SRR4420340.4729			569
SRR4420340.4730			564
SRR4420340.4731			581
SRR4420340.4732			519
SRR4420340.4733			574
SRR4420340.4734			550
SRR4420340.4735			556
SRR4420340.4736			557
SRR4420340.4737			549
SRR4420340.4738			561
SRR4420340.4739			561
SRR4420340.4740			556
SRR4420340.4741			540
SRR4420340.4742			572
SRR4420340.4743			585
SRR4420340.4744			522
SRR4420340.4745			559
SRR4420340.4746			550
SRR4420340.4747			573
SRR4420340.4748			585
SRR4420340.4749			577
SRR4420340.4750			572
SRR4420340.4751			553
SRR4420340.4752			546
SRR4420340.4753			583
SRR4420340.4754			578
SRR4420340.4755			561
SRR4420340.4756			555
SRR4420340.4757			547
SRR4420340.4758			558
SRR4420340.4759			569
SRR4420340.4760			552
SRR4420340.4761			564
SRR4420340.4762			547
SRR4420340.4763			527
SRR4420340.4764			571
SRR4420340.4765			544
SRR4420340.4766			554
SRR4420340.4767			532
SRR4420340.4768			541
SRR4420340.4769			565
SRR4420340.4770			516
SRR4420340.4771			538
SRR4420340.4772			526
SRR4420340.4773			551
SRR4420340.4774			553
SRR4420340.4775			566
SRR4420340.4776			564
SRR4420340.4777			555
SRR4420340.4778			557
SRR4420340.4779			557
SRR4420340.4780			540
SRR4420340.4781			505
SRR4420340.4782			516
SRR4420340.4783			536
SRR4420340.4784			557
SRR4420340.4785			548
SRR4420340.4786			558
SRR4420340.4787			530
SRR4420340.4788			553
SRR4420340.4789			548
SRR4420340.4790			533
SRR4420340.4791			521
SRR4420340.4792			533
SRR4420340.4793			549
SRR4420340.4794			548
SRR4420340.4795			560
SRR4420340.4796			555
SRR4420340.4797			566
SRR4420340.4798			560
SRR4420340.4799			1788
SRR4420340.4800			528
SRR4420340.4801			539
SRR4420340.4802			550
SRR4420340.4803			531
SRR4420340.4804			561
SRR4420340.4805			563
SRR4420340.4806			569
SRR4420340.4807			587
SRR4420340.4808			534
SRR4420340.4809			549
SRR4420340.4810			558
SRR4420340.4811			529
SRR4420340.4812			536
SRR4420340.4813			560
SRR4420340.4814			518
SRR4420340.4815			544
SRR4420340.4816			527
SRR4420340.4817			521
SRR4420340.4818			565
SRR4420340.4819			567
SRR4420340.4820			536
SRR4420340.4821			557
SRR4420340.4822			552
SRR4420340.4823			565
SRR4420340.4824			553
SRR4420340.4825			522
SRR4420340.4826			553
SRR4420340.4827			570
SRR4420340.4828			564
SRR4420340.4829			564
SRR4420340.4830			533
SRR4420340.4831			563
SRR4420340.4832			537
SRR4420340.4833			537
SRR4420340.4834			521
SRR4420340.4835			562
SRR4420340.4836			519
SRR4420340.4837			568
SRR4420340.4838			556
SRR4420340.4839			585
SRR4420340.4840			569
SRR4420340.4841			594
SRR4420340.4842			522
SRR4420340.4843			587
SRR4420340.4844			520
SRR4420340.4845			539
SRR4420340.4846			542
SRR4420340.4847			592
SRR4420340.4848			550
SRR4420340.4849			561
SRR4420340.4850			560
SRR4420340.4851			567
SRR4420340.4852			586
SRR4420340.4853			571
SRR4420340.4854			556
SRR4420340.4855			583
SRR4420340.4856			548
SRR4420340.4857			529
SRR4420340.4858			532
SRR4420340.4859			545
SRR4420340.4860			580
SRR4420340.4861			561
SRR4420340.4862			555
SRR4420340.4863			538
SRR4420340.4864			562
SRR4420340.4865			557
SRR4420340.4866			559
SRR4420340.4867			562
SRR4420340.4868			555
SRR4420340.4869			579
SRR4420340.4870			577
SRR4420340.4871			574
SRR4420340.4872			534
SRR4420340.4873			568
SRR4420340.4874			577
SRR4420340.4875			576
SRR4420340.4876			559
SRR4420340.4877			520
SRR4420340.4878			529
SRR4420340.4879			550
SRR4420340.4880			556
SRR4420340.4881			541
SRR4420340.4882			584
SRR4420340.4883			587
SRR4420340.4884			552
SRR4420340.4885			573
SRR4420340.4886			548
SRR4420340.4887			571
SRR4420340.4888			570
SRR4420340.4889			560
SRR4420340.4890			539
SRR4420340.4891			562
SRR4420340.4892			588
SRR4420340.4893			547
SRR4420340.4894			568
SRR4420340.4895			565
SRR4420340.4896			548
SRR4420340.4897			558
SRR4420340.4898			532
SRR4420340.4899			573
SRR4420340.4900			555
SRR4420340.4901			566
SRR4420340.4902			588
SRR4420340.4903			585
SRR4420340.4904			538
SRR4420340.4905			547
SRR4420340.4906			550
SRR4420340.4907			588
SRR4420340.4908			512
SRR4420340.4909			468
SRR4420340.4910			567
SRR4420340.4911			560
SRR4420340.4912			600
SRR4420340.4913			572
SRR4420340.4914			527
SRR4420340.4915			541
SRR4420340.4916			533
SRR4420340.4917			543
SRR4420340.4918			565
SRR4420340.4919			599
SRR4420340.4920			552
SRR4420340.4921			543
SRR4420340.4922			557
SRR4420340.4923			562
SRR4420340.4924			514
SRR4420340.4925			566
SRR4420340.4926			544
SRR4420340.4927			554
SRR4420340.4928			555
SRR4420340.4929			579
SRR4420340.4930			546
SRR4420340.4931			553
SRR4420340.4932			531
SRR4420340.4933			562
SRR4420340.4934			547
SRR4420340.4935			522
SRR4420340.4936			546
SRR4420340.4937			556
SRR4420340.4938			548
SRR4420340.4939			523
SRR4420340.4940			563
SRR4420340.4941			538
SRR4420340.4942			499
SRR4420340.4943			561
SRR4420340.4944			617
SRR4420340.4945			563
SRR4420340.4946			577
SRR4420340.4947			589
SRR4420340.4948			571
SRR4420340.4949			563
SRR4420340.4950			552
SRR4420340.4951			545
SRR4420340.4952			507
SRR4420340.4953			550
SRR4420340.4954			556
SRR4420340.4955			537
SRR4420340.4956			546
SRR4420340.4957			542
SRR4420340.4958			520
SRR4420340.4959			559
SRR4420340.4960			565
SRR4420340.4961			529
SRR4420340.4962			532
SRR4420340.4963			560
SRR4420340.4964			514
SRR4420340.4965			530
SRR4420340.4966			539
SRR4420340.4967			475
SRR4420340.4968			479
SRR4420340.4969			508
SRR4420340.4970			569
SRR4420340.4971			485
SRR4420340.4972			489
SRR4420340.4973			459
SRR4420340.4974			458
SRR4420340.4975			484
SRR4420340.4976			496
SRR4420340.4977			419
SRR4420340.4978			523
SRR4420340.4979			391
SRR4420340.4980			414
SRR4420340.4981			386
SRR4420340.4982			569
SRR4420340.4983			359
SRR4420340.4984			346
SRR4420340.4985			322
SRR4420340.4986			529
SRR4420340.4987			561
SRR4420340.4988			536
SRR4420340.4989			556
SRR4420340.4990			555
SRR4420340.4991			590
SRR4420340.4992			557
SRR4420340.4993			547
SRR4420340.4994			539
SRR4420340.4995			540
SRR4420340.4996			563
SRR4420340.4997			516
SRR4420340.4998			553
SRR4420340.4999			537
SRR4420340.5000			501
SRR4420340.5001			542
SRR4420340.5002			574
SRR4420340.5003			563
SRR4420340.5004			531
SRR4420340.5005			562
SRR4420340.5006			539
SRR4420340.5007			550
SRR4420340.5008			567
SRR4420340.5009			520
SRR4420340.5010			553
SRR4420340.5011			545
SRR4420340.5012			525
SRR4420340.5013			550
SRR4420340.5014			561
SRR4420340.5015			559
SRR4420340.5016			538
SRR4420340.5017			534
SRR4420340.5018			554
SRR4420340.5019			544
SRR4420340.5020			563
SRR4420340.5021			537
SRR4420340.5022			540
SRR4420340.5023			573
SRR4420340.5024			532
SRR4420340.5025			566
SRR4420340.5026			603
SRR4420340.5027			2479
SRR4420340.5028			538
SRR4420340.5029			516
SRR4420340.5030			555
SRR4420340.5031			527
SRR4420340.5032			541
SRR4420340.5033			535
SRR4420340.5034			550
SRR4420340.5035			562
SRR4420340.5036			546
SRR4420340.5037			529
SRR4420340.5038			475
SRR4420340.5039			568
SRR4420340.5040			551
SRR4420340.5041			547
SRR4420340.5042			550
SRR4420340.5043			564
SRR4420340.5044			568
SRR4420340.5045			542
SRR4420340.5046			520
SRR4420340.5047			558
SRR4420340.5048			543
SRR4420340.5049			544
SRR4420340.5050			543
SRR4420340.5051			550
SRR4420340.5052			517
SRR4420340.5053			574
SRR4420340.5054			536
SRR4420340.5055			564
SRR4420340.5056			528
SRR4420340.5057			536
SRR4420340.5058			619
SRR4420340.5059			570
SRR4420340.5060			572
SRR4420340.5061			578
SRR4420340.5062			569
SRR4420340.5063			541
SRR4420340.5064			522
SRR4420340.5065			502
SRR4420340.5066			522
SRR4420340.5067			549
SRR4420340.5068			549
SRR4420340.5069			511
SRR4420340.5070			563
SRR4420340.5071			546
SRR4420340.5072			519
SRR4420340.5073			552
SRR4420340.5074			542
SRR4420340.5075			513
SRR4420340.5076			543
SRR4420340.5077			563
SRR4420340.5078			535
SRR4420340.5079			551
SRR4420340.5080			531
SRR4420340.5081			577
SRR4420340.5082			478
SRR4420340.5083			565
SRR4420340.5084			429
SRR4420340.5085			419
SRR4420340.5086			543
SRR4420340.5087			548
SRR4420340.5088			558
SRR4420340.5089			557
SRR4420340.5090			557
SRR4420340.5091			559
SRR4420340.5092			523
SRR4420340.5093			537
SRR4420340.5094			540
SRR4420340.5095			550
SRR4420340.5096			531
SRR4420340.5097			525
SRR4420340.5098			534
SRR4420340.5099			534
SRR4420340.5100			571
SRR4420340.5101			549
SRR4420340.5102			563
SRR4420340.5103			522
SRR4420340.5104			560
SRR4420340.5105			565
SRR4420340.5106			553
SRR4420340.5107			563
SRR4420340.5108			585
SRR4420340.5109			555
SRR4420340.5110			577
SRR4420340.5111			553
SRR4420340.5112			585
SRR4420340.5113			536
SRR4420340.5114			534
SRR4420340.5115			513
SRR4420340.5116			529
SRR4420340.5117			528
SRR4420340.5118			516
SRR4420340.5119			423
SRR4420340.5120			559
SRR4420340.5121			586
SRR4420340.5122			568
SRR4420340.5123			550
SRR4420340.5124			558
SRR4420340.5125			543
SRR4420340.5126			581
SRR4420340.5127			580
SRR4420340.5128			604
SRR4420340.5129			543
SRR4420340.5130			604
SRR4420340.5131			554
SRR4420340.5132			544
SRR4420340.5133			575
SRR4420340.5134			568
SRR4420340.5135			531
SRR4420340.5136			547
SRR4420340.5137			497
SRR4420340.5138			558
SRR4420340.5139			515
SRR4420340.5140			561
SRR4420340.5141			564
SRR4420340.5142			550
SRR4420340.5143			518
SRR4420340.5144			569
SRR4420340.5145			503
SRR4420340.5146			563
SRR4420340.5147			535
SRR4420340.5148			537
SRR4420340.5149			560
SRR4420340.5150			554
SRR4420340.5151			549
SRR4420340.5152			540
SRR4420340.5153			583
SRR4420340.5154			552
SRR4420340.5155			528
SRR4420340.5156			556
SRR4420340.5157			533
SRR4420340.5158			547
SRR4420340.5159			546
SRR4420340.5160			572
SRR4420340.5161			530
SRR4420340.5162			543
SRR4420340.5163			544
SRR4420340.5164			534
SRR4420340.5165			546
SRR4420340.5166			564
SRR4420340.5167			555
SRR4420340.5168			559
SRR4420340.5169			561
SRR4420340.5170			533
SRR4420340.5171			540
SRR4420340.5172			552
SRR4420340.5173			549
SRR4420340.5174			592
SRR4420340.5175			564
SRR4420340.5176			554
SRR4420340.5177			548
SRR4420340.5178			563
SRR4420340.5179			555
SRR4420340.5180			562
SRR4420340.5181			574
SRR4420340.5182			571
SRR4420340.5183			539
SRR4420340.5184			536
SRR4420340.5185			550
SRR4420340.5186			542
SRR4420340.5187			548
SRR4420340.5188			575
SRR4420340.5189			547
SRR4420340.5190			526
SRR4420340.5191			553
SRR4420340.5192			534
SRR4420340.5193			512
SRR4420340.5194			569
SRR4420340.5195			570
SRR4420340.5196			551
SRR4420340.5197			574
SRR4420340.5198			554
SRR4420340.5199			507
SRR4420340.5200			551
SRR4420340.5201			560
SRR4420340.5202			547
SRR4420340.5203			566
SRR4420340.5204			550
SRR4420340.5205			507
SRR4420340.5206			554
SRR4420340.5207			569
SRR4420340.5208			543
SRR4420340.5209			553
SRR4420340.5210			550
SRR4420340.5211			553
SRR4420340.5212			582
SRR4420340.5213			557
SRR4420340.5214			559
SRR4420340.5215			528
SRR4420340.5216			539
SRR4420340.5217			585
SRR4420340.5218			539
SRR4420340.5219			532
SRR4420340.5220			532
SRR4420340.5221			561
SRR4420340.5222			543
SRR4420340.5223			553
SRR4420340.5224			577
SRR4420340.5225			541
SRR4420340.5226			503
SRR4420340.5227			540
SRR4420340.5228			549
SRR4420340.5229			557
SRR4420340.5230			518
SRR4420340.5231			536
SRR4420340.5232			540
SRR4420340.5233			562
SRR4420340.5234			565
SRR4420340.5235			530
SRR4420340.5236			549
SRR4420340.5237			580
SRR4420340.5238			510
SRR4420340.5239			491
SRR4420340.5240			458
SRR4420340.5241			404
SRR4420340.5242			536
SRR4420340.5243			567
SRR4420340.5244			563
SRR4420340.5245			543
SRR4420340.5246			555
SRR4420340.5247			511
SRR4420340.5248			531
SRR4420340.5249			515
SRR4420340.5250			523
SRR4420340.5251			575
SRR4420340.5252			572
SRR4420340.5253			551
SRR4420340.5254			555
SRR4420340.5255			573
SRR4420340.5256			538
SRR4420340.5257			520
SRR4420340.5258			484
SRR4420340.5259			574
SRR4420340.5260			569
SRR4420340.5261			563
SRR4420340.5262			575
SRR4420340.5263			565
SRR4420340.5264			573
SRR4420340.5265			507
SRR4420340.5266			498
SRR4420340.5267			542
SRR4420340.5268			545
SRR4420340.5269			573
SRR4420340.5270			546
SRR4420340.5271			554
SRR4420340.5272			1239
SRR4420340.5273			554
SRR4420340.5274			552
SRR4420340.5275			553
SRR4420340.5276			570
SRR4420340.5277			566
SRR4420340.5278			546
SRR4420340.5279			575
SRR4420340.5280			534
SRR4420340.5281			562
SRR4420340.5282			556
SRR4420340.5283			549
SRR4420340.5284			549
SRR4420340.5285			530
SRR4420340.5286			536
SRR4420340.5287			585
SRR4420340.5288			584
SRR4420340.5289			520
SRR4420340.5290			558
SRR4420340.5291			563
SRR4420340.5292			539
SRR4420340.5293			518
SRR4420340.5294			506
SRR4420340.5295			455
SRR4420340.5296			723
SRR4420340.5297			575
SRR4420340.5298			569
SRR4420340.5299			560
SRR4420340.5300			554
SRR4420340.5301			559
SRR4420340.5302			559
SRR4420340.5303			581
SRR4420340.5304			547
SRR4420340.5305			572
SRR4420340.5306			558
SRR4420340.5307			552
SRR4420340.5308			559
SRR4420340.5309			574
SRR4420340.5310			538
SRR4420340.5311			556
SRR4420340.5312			514
SRR4420340.5313			550
SRR4420340.5314			547
SRR4420340.5315			582
SRR4420340.5316			561
SRR4420340.5317			588
SRR4420340.5318			569
SRR4420340.5319			560
SRR4420340.5320			548
SRR4420340.5321			557
SRR4420340.5322			536
SRR4420340.5323			560
SRR4420340.5324			580
SRR4420340.5325			547
SRR4420340.5326			540
SRR4420340.5327			564
SRR4420340.5328			541
SRR4420340.5329			523
SRR4420340.5330			553
SRR4420340.5331			544
SRR4420340.5332			548
SRR4420340.5333			560
SRR4420340.5334			559
SRR4420340.5335			554
SRR4420340.5336			561
SRR4420340.5337			563
SRR4420340.5338			569
SRR4420340.5339			557
SRR4420340.5340			520
SRR4420340.5341			563
SRR4420340.5342			575
SRR4420340.5343			576
SRR4420340.5344			553
SRR4420340.5345			533
SRR4420340.5346			585
SRR4420340.5347			512
SRR4420340.5348			546
SRR4420340.5349			573
SRR4420340.5350			565
SRR4420340.5351			537
SRR4420340.5352			565
SRR4420340.5353			531
SRR4420340.5354			542
SRR4420340.5355			557
SRR4420340.5356			547
SRR4420340.5357			579
SRR4420340.5358			585
SRR4420340.5359			552
SRR4420340.5360			550
SRR4420340.5361			580
SRR4420340.5362			563
SRR4420340.5363			539
SRR4420340.5364			534
SRR4420340.5365			585
SRR4420340.5366			545
SRR4420340.5367			556
SRR4420340.5368			556
SRR4420340.5369			558
SRR4420340.5370			571
SRR4420340.5371			565
SRR4420340.5372			524
SRR4420340.5373			538
SRR4420340.5374			559
SRR4420340.5375			563
SRR4420340.5376			352
SRR4420340.5377			542
SRR4420340.5378			559
SRR4420340.5379			567
SRR4420340.5380			581
SRR4420340.5381			585
SRR4420340.5382			551
SRR4420340.5383			559
SRR4420340.5384			580
SRR4420340.5385			593
SRR4420340.5386			569
SRR4420340.5387			558
SRR4420340.5388			546
SRR4420340.5389			530
SRR4420340.5390			572
SRR4420340.5391			540
SRR4420340.5392			529
SRR4420340.5393			550
SRR4420340.5394			568
SRR4420340.5395			507
SRR4420340.5396			576
SRR4420340.5397			536
SRR4420340.5398			555
SRR4420340.5399			539
SRR4420340.5400			555
SRR4420340.5401			549
SRR4420340.5402			555
SRR4420340.5403			570
SRR4420340.5404			575
SRR4420340.5405			589
SRR4420340.5406			550
SRR4420340.5407			521
SRR4420340.5408			558
SRR4420340.5409			560
SRR4420340.5410			564
SRR4420340.5411			548
SRR4420340.5412			473
SRR4420340.5413			589
SRR4420340.5414			571
SRR4420340.5415			546
SRR4420340.5416			531
SRR4420340.5417			542
SRR4420340.5418			552
SRR4420340.5419			527
SRR4420340.5420			557
SRR4420340.5421			527
SRR4420340.5422			531
SRR4420340.5423			542
SRR4420340.5424			483
SRR4420340.5425			581
SRR4420340.5426			510
SRR4420340.5427			523
SRR4420340.5428			559
SRR4420340.5429			525
SRR4420340.5430			487
SRR4420340.5431			543
SRR4420340.5432			564
SRR4420340.5433			554
SRR4420340.5434			502
SRR4420340.5435			537
SRR4420340.5436			523
SRR4420340.5437			568
SRR4420340.5438			531
SRR4420340.5439			513
SRR4420340.5440			562
SRR4420340.5441			541
SRR4420340.5442			545
SRR4420340.5443			565
SRR4420340.5444			565
SRR4420340.5445			514
SRR4420340.5446			519
SRR4420340.5447			523
SRR4420340.5448			515
SRR4420340.5449			534
SRR4420340.5450			581
SRR4420340.5451			559
SRR4420340.5452			520
SRR4420340.5453			543
SRR4420340.5454			519
SRR4420340.5455			536
SRR4420340.5456			497
SRR4420340.5457			575
SRR4420340.5458			492
SRR4420340.5459			500
SRR4420340.5460			519
SRR4420340.5461			565
SRR4420340.5462			558
SRR4420340.5463			564
SRR4420340.5464			550
SRR4420340.5465			531
SRR4420340.5466			558
SRR4420340.5467			556
SRR4420340.5468			559
SRR4420340.5469			518
SRR4420340.5470			519
SRR4420340.5471			541
SRR4420340.5472			523
SRR4420340.5473			508
SRR4420340.5474			509
SRR4420340.5475			508
SRR4420340.5476			539
SRR4420340.5477			942
SRR4420340.5478			559
SRR4420340.5479			511
SRR4420340.5480			457
SRR4420340.5481			484
SRR4420340.5482			470
SRR4420340.5483			531
SRR4420340.5484			554
SRR4420340.5485			446
SRR4420340.5486			467
SRR4420340.5487			489
SRR4420340.5488			477
SRR4420340.5489			455
SRR4420340.5490			414
SRR4420340.5491			453
SRR4420340.5492			471
SRR4420340.5493			416
SRR4420340.5494			461
SRR4420340.5495			554
SRR4420340.5496			585
SRR4420340.5497			529
SRR4420340.5498			568
SRR4420340.5499			489
SRR4420340.5500			448
SRR4420340.5501			436
SRR4420340.5502			385
SRR4420340.5503			433
SRR4420340.5504			415
SRR4420340.5505			388
SRR4420340.5506			389
SRR4420340.5507			387
SRR4420340.5508			391
SRR4420340.5509			322
SRR4420340.5510			398
SRR4420340.5511			395
SRR4420340.5512			385
SRR4420340.5513			398
SRR4420340.5514			370
SRR4420340.5515			461
SRR4420340.5516			383
SRR4420340.5517			402
SRR4420340.5518			401
SRR4420340.5519			403
SRR4420340.5520			411
SRR4420340.5521			381
SRR4420340.5522			404
SRR4420340.5523			367
SRR4420340.5524			389
SRR4420340.5525			390
SRR4420340.5526			384
SRR4420340.5527			394
SRR4420340.5528			397
SRR4420340.5529			406
SRR4420340.5530			399
SRR4420340.5531			231
SRR4420340.5532			393
SRR4420340.5533			375
SRR4420340.5534			303
SRR4420340.5535			396
SRR4420340.5536			390
SRR4420340.5537			384
SRR4420340.5538			372
SRR4420340.5539			390
SRR4420340.5540			397
SRR4420340.5541			393
SRR4420340.5542			385
SRR4420340.5543			411
SRR4420340.5544			389
SRR4420340.5545			399
SRR4420340.5546			358
SRR4420340.5547			386
SRR4420340.5548			384
SRR4420340.5549			390
SRR4420340.5550			387
SRR4420340.5551			385
SRR4420340.5552			391
SRR4420340.5553			336
SRR4420340.5554			391
SRR4420340.5555			264
SRR4420340.5556			391
SRR4420340.5557			398
SRR4420340.5558			422
SRR4420340.5559			381
SRR4420340.5560			395
SRR4420340.5561			406
SRR4420340.5562			410
SRR4420340.5563			383
SRR4420340.5564			386
SRR4420340.5565			387
SRR4420340.5566			374
SRR4420340.5567			396
SRR4420340.5568			411
SRR4420340.5569			402
SRR4420340.5570			409
SRR4420340.5571			383
SRR4420340.5572			376
SRR4420340.5573			402
SRR4420340.5574			390
SRR4420340.5575			388
SRR4420340.5576			397
SRR4420340.5577			381
SRR4420340.5578			410
SRR4420340.5579			385
SRR4420340.5580			384
SRR4420340.5581			397
SRR4420340.5582			394
SRR4420340.5583			388
SRR4420340.5584			390
SRR4420340.5585			377
SRR4420340.5586			390
SRR4420340.5587			391
SRR4420340.5588			388
SRR4420340.5589			376
SRR4420340.5590			409
SRR4420340.5591			388
SRR4420340.5592			395
SRR4420340.5593			377
SRR4420340.5594			389
SRR4420340.5595			393
SRR4420340.5596			390
SRR4420340.5597			392
SRR4420340.5598			392
SRR4420340.5599			396
SRR4420340.5600			421
SRR4420340.5601			402
SRR4420340.5602			370
SRR4420340.5603			384
SRR4420340.5604			392
SRR4420340.5605			411
SRR4420340.5606			392
SRR4420340.5607			393
SRR4420340.5608			401
SRR4420340.5609			367
SRR4420340.5610			377
SRR4420340.5611			403
SRR4420340.5612			401
SRR4420340.5613			388
SRR4420340.5614			379
SRR4420340.5615			410
SRR4420340.5616			418
SRR4420340.5617			400
SRR4420340.5618			390
SRR4420340.5619			390
SRR4420340.5620			385
SRR4420340.5621			372
SRR4420340.5622			388
SRR4420340.5623			394
SRR4420340.5624			401
SRR4420340.5625			401
SRR4420340.5626			393
SRR4420340.5627			383
SRR4420340.5628			416
SRR4420340.5629			391
SRR4420340.5630			376
SRR4420340.5631			382
SRR4420340.5632			396
SRR4420340.5633			409
SRR4420340.5634			411
SRR4420340.5635			397
SRR4420340.5636			407
SRR4420340.5637			374
SRR4420340.5638			384
SRR4420340.5639			375
SRR4420340.5640			367
SRR4420340.5641			400
SRR4420340.5642			381
SRR4420340.5643			391
SRR4420340.5644			394
SRR4420340.5645			384
SRR4420340.5646			382
SRR4420340.5647			395
SRR4420340.5648			382
SRR4420340.5649			378
SRR4420340.5650			375
SRR4420340.5651			366
SRR4420340.5652			402
SRR4420340.5653			392
SRR4420340.5654			384
SRR4420340.5655			396
SRR4420340.5656			405
SRR4420340.5657			396
SRR4420340.5658			407
SRR4420340.5659			411
SRR4420340.5660			404
SRR4420340.5661			381
SRR4420340.5662			364
SRR4420340.5663			400
SRR4420340.5664			396
SRR4420340.5665			385
SRR4420340.5666			391
SRR4420340.5667			404
SRR4420340.5668			379
SRR4420340.5669			390
SRR4420340.5670			386
SRR4420340.5671			371
SRR4420340.5672			395
SRR4420340.5673			391
SRR4420340.5674			377
SRR4420340.5675			405
SRR4420340.5676			396
SRR4420340.5677			399
SRR4420340.5678			411
SRR4420340.5679			381
SRR4420340.5680			381
SRR4420340.5681			414
SRR4420340.5682			386
SRR4420340.5683			382
SRR4420340.5684			376
SRR4420340.5685			397
SRR4420340.5686			385
SRR4420340.5687			399
SRR4420340.5688			375
SRR4420340.5689			382
SRR4420340.5690			396
SRR4420340.5691			388
SRR4420340.5692			375
SRR4420340.5693			395
SRR4420340.5694			403
SRR4420340.5695			392
SRR4420340.5696			377
SRR4420340.5697			397
SRR4420340.5698			412
SRR4420340.5699			385
SRR4420340.5700			400
SRR4420340.5701			376
SRR4420340.5702			392
SRR4420340.5703			405
SRR4420340.5704			385
SRR4420340.5705			399
SRR4420340.5706			394
SRR4420340.5707			398
SRR4420340.5708			396
SRR4420340.5709			385
SRR4420340.5710			387
SRR4420340.5711			406
SRR4420340.5712			397
SRR4420340.5713			418
SRR4420340.5714			385
SRR4420340.5715			385
SRR4420340.5716			385
SRR4420340.5717			382
SRR4420340.5718			389
SRR4420340.5719			381
SRR4420340.5720			374
SRR4420340.5721			393
SRR4420340.5722			366
SRR4420340.5723			374
SRR4420340.5724			381
SRR4420340.5725			396
SRR4420340.5726			376
SRR4420340.5727			389
SRR4420340.5728			408
SRR4420340.5729			377
SRR4420340.5730			415
SRR4420340.5731			390
SRR4420340.5732			369
SRR4420340.5733			397
SRR4420340.5734			414
SRR4420340.5735			401
SRR4420340.5736			394
SRR4420340.5737			405
SRR4420340.5738			392
SRR4420340.5739			375
SRR4420340.5740			368
SRR4420340.5741			411
SRR4420340.5742			400
SRR4420340.5743			375
SRR4420340.5744			391
SRR4420340.5745			366
SRR4420340.5746			386
SRR4420340.5747			394
SRR4420340.5748			390
SRR4420340.5749			386
SRR4420340.5750			375
SRR4420340.5751			386
SRR4420340.5752			384
SRR4420340.5753			408
SRR4420340.5754			390
SRR4420340.5755			410
SRR4420340.5756			375
SRR4420340.5757			370
SRR4420340.5758			380
SRR4420340.5759			408
SRR4420340.5760			400
SRR4420340.5761			408
SRR4420340.5762			376
SRR4420340.5763			386
SRR4420340.5764			382
SRR4420340.5765			399
SRR4420340.5766			401
SRR4420340.5767			375
SRR4420340.5768			385
SRR4420340.5769			384
SRR4420340.5770			366
SRR4420340.5771			402
SRR4420340.5772			388
SRR4420340.5773			384
SRR4420340.5774			381
SRR4420340.5775			383
SRR4420340.5776			401
SRR4420340.5777			387
SRR4420340.5778			367
SRR4420340.5779			379
SRR4420340.5780			381
SRR4420340.5781			414
SRR4420340.5782			364
SRR4420340.5783			364
SRR4420340.5784			329
SRR4420340.5785			388
SRR4420340.5786			322
SRR4420340.5787			377
SRR4420340.5788			389
SRR4420340.5789			421
SRR4420340.5790			387
SRR4420340.5791			385
SRR4420340.5792			404
SRR4420340.5793			392
SRR4420340.5794			384
SRR4420340.5795			394
SRR4420340.5796			384
SRR4420340.5797			388
SRR4420340.5798			397
SRR4420340.5799			376
SRR4420340.5800			376
SRR4420340.5801			400
SRR4420340.5802			389
SRR4420340.5803			373
SRR4420340.5804			385
SRR4420340.5805			374
SRR4420340.5806			381
SRR4420340.5807			384
SRR4420340.5808			385
SRR4420340.5809			397
SRR4420340.5810			365
SRR4420340.5811			385
SRR4420340.5812			350
SRR4420340.5813			392
SRR4420340.5814			378
SRR4420340.5815			500
SRR4420340.5816			483
SRR4420340.5817			384
SRR4420340.5818			387
SRR4420340.5819			417
SRR4420340.5820			369
SRR4420340.5821			400
SRR4420340.5822			384
SRR4420340.5823			402
SRR4420340.5824			386
SRR4420340.5825			391
SRR4420340.5826			401
SRR4420340.5827			370
SRR4420340.5828			397
SRR4420340.5829			379
SRR4420340.5830			407
SRR4420340.5831			393
SRR4420340.5832			389
SRR4420340.5833			394
SRR4420340.5834			402
SRR4420340.5835			395
SRR4420340.5836			388
SRR4420340.5837			386
SRR4420340.5838			416
SRR4420340.5839			387
SRR4420340.5840			393
SRR4420340.5841			390
SRR4420340.5842			373
SRR4420340.5843			387
SRR4420340.5844			405
SRR4420340.5845			375
SRR4420340.5846			413
SRR4420340.5847			394
SRR4420340.5848			388
SRR4420340.5849			383
SRR4420340.5850			388
SRR4420340.5851			402
SRR4420340.5852			377
SRR4420340.5853			383
SRR4420340.5854			384
SRR4420340.5855			418
SRR4420340.5856			380
